2026-04-24 08:45:27.331 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 408065 (day)
2026-04-24 08:45:27.353 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.50) | AnnRet=-118.4% AnnVol=29.9% | Mom20=-1.22% Mom50=-18.39% | VolRegime=high
2026-04-24 08:45:27.353 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for INFY: Recovery → Bear (conf=50%)
2026-04-24 08:45:27.744 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:28.058 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 1270529 (day)
2026-04-24 08:45:28.080 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.70) | AnnRet=4.1% AnnVol=25.9% | Mom20=8.24% Mom50=-3.47% | VolRegime=high
2026-04-24 08:45:32.073 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:32.494 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 2714625 (day)
2026-04-24 08:45:32.567 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.50) | AnnRet=-33.1% AnnVol=20.4% | Mom20=-0.27% Mom50=-7.59% | VolRegime=normal
2026-04-24 08:45:33.066 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:33.403 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 424961 (day)
2026-04-24 08:45:33.451 | DEBUG   | core.regime:detect_regime:113 - Regime: Sideways (conf=0.45) | AnnRet=-14.7% AnnVol=23.2% | Mom20=1.78% Mom50=-1.58% | VolRegime=normal
2026-04-24 08:45:33.898 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:34.204 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 779521 (day)
2026-04-24 08:45:34.244 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.50) | AnnRet=23.7% AnnVol=33.8% | Mom20=3.43% Mom50=1.93% | VolRegime=high
2026-04-24 08:45:34.682 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:34.974 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 2939649 (day)
2026-04-24 08:45:35.030 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=36.4% AnnVol=41.2% | Mom20=18.03% Mom50=-0.23% | VolRegime=extreme
2026-04-24 08:45:35.527 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:35.835 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 1850625 (day)
2026-04-24 08:45:35.908 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=-114.2% AnnVol=34.8% | Mom20=-4.21% Mom50=-20.65% | VolRegime=extreme
2026-04-24 08:45:36.462 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:36.770 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 81153 (day)
2026-04-24 08:45:36.817 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=-3.3% AnnVol=39.3% | Mom20=10.57% Mom50=-4.81% | VolRegime=extreme
2026-04-24 08:45:37.257 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:37.591 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 356865 (day)
