timestamp,symbol,exchange,direction,quantity,price,product,stop_loss,target,risk_reward,regime,composite_signal,agreement,value,pct_of_capital,status,order_id
2026-03-19T09:19:29.797212+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2207.5,1962.5,1.5,Bear,-0.4141,0.75,4219.0,0.0422,paper,PAPER-20260319091929
2026-03-19T09:19:31.774486+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,385.19,337.96,1.5,Bear,-0.4178,0.62,4761.9,0.0476,paper,PAPER-20260319091931
2026-03-19T09:19:36.254468+05:30,WIPRO,NSE,SELL,26,0,MIS,201.77,176.45,1.5,Bear,-0.4647,0.62,4982.64,0.0498,paper,PAPER-20260319091936
2026-03-19T09:19:39.863081+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2338.1,2022.6,1.5,Bear,-0.4088,0.62,4423.8,0.0442,paper,PAPER-20260319091939
2026-03-19T09:19:47.211052+05:30,CIPLA,NSE,SELL,4,0,MIS,1299.14,1166.29,1.5,Bear,-0.4522,0.75,4984.0,0.0498,paper,PAPER-20260319091947
2026-03-19T09:19:49.840367+05:30,BPCL,NSE,SELL,17,0,MIS,320.44,250.46,1.5,Bear,-0.5523,0.62,4971.65,0.0497,paper,PAPER-20260319091949
2026-03-19T09:19:55.874159+05:30,TRENT,NSE,SELL,1,0,MIS,3789.74,3220.14,1.5,Bear,-0.4706,0.62,3561.9,0.0356,paper,PAPER-20260319091955
2026-03-19T09:19:59.180315+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1855.83,1601.76,1.5,Bear,-0.4275,0.62,3508.4,0.0351,paper,PAPER-20260319091959
2026-03-19T09:19:59.943869+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1110.23,976.66,1.5,Bear,-0.4034,0.75,4227.2,0.0423,paper,PAPER-20260319091959
2026-03-19T09:25:09.664988+05:30,HDFCBANK,NSE,SELL,6,0,MIS,859.09,736.36,1.5,Bear,-0.5188,0.75,4860.0,0.0486,paper,PAPER-20260319092509
2026-03-19T09:25:10.625581+05:30,INFY,NSE,SELL,4,0,MIS,1308.34,1146.49,1.5,Bear,-0.419,0.62,4974.4,0.0497,paper,PAPER-20260319092510
2026-03-19T09:25:13.349063+05:30,ITC,NSE,SELL,16,0,MIS,312.36,285.08,1.5,Bear,-0.5222,0.75,4823.2,0.0482,paper,PAPER-20260319092513
2026-03-19T09:25:16.872194+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2203.7,1956.2,1.5,Bear,-0.4358,0.75,4209.4,0.0421,paper,PAPER-20260319092516
2026-03-19T09:25:18.261093+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,386.34,339.11,1.5,Bear,-0.4162,0.62,4776.85,0.0478,paper,PAPER-20260319092518
2026-03-19T09:25:21.669597+05:30,WIPRO,NSE,SELL,26,0,MIS,201.48,176.16,1.5,Bear,-0.4514,0.62,4975.1,0.0498,paper,PAPER-20260319092521
2026-03-19T09:25:25.505765+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2338.43,2021.36,1.5,Bear,-0.4089,0.62,4423.2,0.0442,paper,PAPER-20260319092525
2026-03-19T09:25:32.763742+05:30,CIPLA,NSE,SELL,4,0,MIS,1301.76,1168.36,1.5,Bear,-0.4503,0.75,4993.6,0.0499,paper,PAPER-20260319092532
2026-03-19T09:25:35.101325+05:30,BPCL,NSE,SELL,17,0,MIS,320.84,250.86,1.5,Bear,-0.5516,0.62,4978.45,0.0498,paper,PAPER-20260319092535
2026-03-19T09:25:39.964380+05:30,TRENT,NSE,SELL,1,0,MIS,3781.93,3207.36,1.5,Bear,-0.4728,0.62,3552.1,0.0355,paper,PAPER-20260319092539
2026-03-19T09:25:42.730662+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1859.56,1605.41,1.5,Bear,-0.4263,0.62,3515.8,0.0352,paper,PAPER-20260319092542
2026-03-19T09:25:43.457750+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1111.57,977.39,1.5,Bear,-0.402,0.75,4231.6,0.0423,paper,PAPER-20260319092543
2026-03-19T09:30:52.663987+05:30,HDFCBANK,NSE,SELL,6,0,MIS,859.04,736.31,1.5,Bear,-0.5188,0.75,4859.7,0.0486,paper,PAPER-20260319093052
2026-03-19T09:30:53.518618+05:30,INFY,NSE,SELL,4,0,MIS,1305.39,1143.17,1.5,Bear,-0.4793,0.62,4962.0,0.0496,paper,PAPER-20260319093053
2026-03-19T09:30:57.332286+05:30,ITC,NSE,SELL,16,0,MIS,312.36,284.96,1.5,Bear,-0.5224,0.75,4822.4,0.0482,paper,PAPER-20260319093057
2026-03-19T09:31:01.250236+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,913.15,767.03,1.5,Bear,-0.4006,0.62,4273.5,0.0427,paper,PAPER-20260319093101
2026-03-19T09:31:02.274125+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2207.3,1959.8,1.5,Bear,-0.4331,0.75,4216.6,0.0422,paper,PAPER-20260319093102
2026-03-19T09:31:04.942302+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,385.14,337.91,1.5,Bear,-0.4179,0.62,4761.25,0.0476,paper,PAPER-20260319093104
2026-03-19T09:31:09.036941+05:30,WIPRO,NSE,SELL,26,0,MIS,201.14,175.82,1.5,Bear,-0.4529,0.62,4966.26,0.0497,paper,PAPER-20260319093109
2026-03-19T09:31:12.675212+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2332.86,2014.71,1.5,Bear,-0.4105,0.62,4411.2,0.0441,paper,PAPER-20260319093112
2026-03-19T09:31:20.582147+05:30,CIPLA,NSE,SELL,3,0,MIS,1305.86,1172.46,1.5,Bear,-0.4465,0.75,3757.5,0.0376,paper,PAPER-20260319093120
2026-03-19T09:31:23.935289+05:30,BPCL,NSE,SELL,17,0,MIS,320.94,250.96,1.5,Bear,-0.5514,0.62,4980.15,0.0498,paper,PAPER-20260319093123
2026-03-19T09:31:29.891146+05:30,TRENT,NSE,SELL,1,0,MIS,3789.83,3215.26,1.5,Bear,-0.471,0.62,3560.0,0.0356,paper,PAPER-20260319093129
2026-03-19T09:31:33.449696+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1855.49,1601.27,1.5,Bear,-0.4276,0.62,3507.6,0.0351,paper,PAPER-20260319093133
2026-03-19T09:31:34.226373+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1110.63,975.81,1.5,Bear,-0.4035,0.75,4226.8,0.0423,paper,PAPER-20260319093134
2026-03-19T09:36:43.327703+05:30,HDFCBANK,NSE,SELL,6,0,MIS,853.19,730.46,1.5,Bear,-0.4892,0.75,4824.6,0.0482,paper,PAPER-20260319093643
2026-03-19T09:36:44.277703+05:30,INFY,NSE,SELL,4,0,MIS,1305.29,1143.07,1.5,Bear,-0.4793,0.62,4961.6,0.0496,paper,PAPER-20260319093644
2026-03-19T09:36:47.810375+05:30,ITC,NSE,SELL,16,0,MIS,311.34,283.75,1.5,Bear,-0.5608,0.75,4804.8,0.048,paper,PAPER-20260319093647
2026-03-19T09:36:51.210664+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,912.02,765.84,1.5,Bear,-0.4016,0.62,4267.75,0.0427,paper,PAPER-20260319093651
2026-03-19T09:36:52.071667+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2204.0,1956.5,1.5,Bear,-0.4356,0.75,4210.0,0.0421,paper,PAPER-20260319093652
2026-03-19T09:36:53.941876+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,384.98,337.66,1.5,Bear,-0.4181,0.62,4758.65,0.0476,paper,PAPER-20260319093653
2026-03-19T09:36:57.630222+05:30,WIPRO,NSE,SELL,26,0,MIS,200.74,175.39,1.5,Bear,-0.4544,0.62,4955.6,0.0496,paper,PAPER-20260319093657
2026-03-19T09:37:01.235865+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2332.59,2013.37,1.5,Bear,-0.4107,0.62,4409.8,0.0441,paper,PAPER-20260319093701
2026-03-19T09:37:10.883923+05:30,BPCL,NSE,SELL,17,0,MIS,320.74,250.76,1.5,Bear,-0.5517,0.62,4976.75,0.0498,paper,PAPER-20260319093710
2026-03-19T09:37:17.735959+05:30,TRENT,NSE,SELL,1,0,MIS,3787.83,3213.26,1.5,Bear,-0.4715,0.62,3558.0,0.0356,paper,PAPER-20260319093717
2026-03-19T09:37:20.688088+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1853.91,1599.13,1.5,Bear,-0.4282,0.62,3504.0,0.035,paper,PAPER-20260319093720
2026-03-19T09:42:29.661398+05:30,HDFCBANK,NSE,SELL,6,0,MIS,852.14,729.41,1.5,Bear,-0.489,0.75,4818.3,0.0482,paper,PAPER-20260319094229
2026-03-19T09:42:30.419319+05:30,INFY,NSE,SELL,4,0,MIS,1306.79,1144.57,1.5,Bear,-0.4785,0.62,4967.6,0.0497,paper,PAPER-20260319094230
2026-03-19T09:42:32.540085+05:30,ITC,NSE,SELL,16,0,MIS,311.3,283.55,1.5,Bear,-0.5611,0.75,4803.2,0.048,paper,PAPER-20260319094232
2026-03-19T09:42:35.419066+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,910.59,763.87,1.5,Bear,-0.4031,0.62,4259.5,0.0426,paper,PAPER-20260319094235
2026-03-19T09:42:36.913381+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2202.3,1954.8,1.5,Bear,-0.4368,0.75,4206.6,0.0421,paper,PAPER-20260319094236
2026-03-19T09:42:38.912572+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,384.94,337.6,1.5,Bear,-0.4182,0.62,4758.0,0.0476,paper,PAPER-20260319094238
2026-03-19T09:42:43.578512+05:30,WIPRO,NSE,SELL,26,0,MIS,200.76,175.41,1.5,Bear,-0.4544,0.62,4956.12,0.0496,paper,PAPER-20260319094243
2026-03-19T09:42:48.845439+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2334.49,2015.27,1.5,Bear,-0.4102,0.62,4413.6,0.0441,paper,PAPER-20260319094248
2026-03-19T09:42:56.528495+05:30,CIPLA,NSE,SELL,3,0,MIS,1305.96,1172.56,1.5,Bear,-0.4464,0.75,3757.8,0.0376,paper,PAPER-20260319094256
2026-03-19T09:42:58.688774+05:30,BPCL,NSE,SELL,17,0,MIS,320.44,250.46,1.5,Bear,-0.5523,0.62,4971.65,0.0497,paper,PAPER-20260319094258
2026-03-19T09:43:03.802782+05:30,TRENT,NSE,SELL,1,0,MIS,3778.04,3203.44,1.5,Bear,-0.4737,0.62,3548.2,0.0355,paper,PAPER-20260319094303
2026-03-19T09:43:08.031961+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1853.06,1597.41,1.5,Bear,-0.4285,0.62,3501.6,0.035,paper,PAPER-20260319094308
2026-03-19T09:48:19.475845+05:30,HDFCBANK,NSE,SELL,6,0,MIS,849.14,726.41,1.5,Bear,-0.4885,0.75,4800.3,0.048,paper,PAPER-20260319094819
2026-03-19T09:48:20.209117+05:30,INFY,NSE,SELL,4,0,MIS,1304.16,1141.76,1.5,Bear,-0.48,0.62,4956.8,0.0496,paper,PAPER-20260319094820
2026-03-19T09:48:22.754360+05:30,ITC,NSE,SELL,16,0,MIS,311.2,283.45,1.5,Bear,-0.5614,0.75,4801.6,0.048,paper,PAPER-20260319094822
2026-03-19T09:48:26.868128+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,910.71,763.68,1.5,Bear,-0.4031,0.62,4259.5,0.0426,paper,PAPER-20260319094826
2026-03-19T09:48:27.765600+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2203.4,1955.9,1.5,Bear,-0.436,0.75,4208.8,0.0421,paper,PAPER-20260319094827
2026-03-19T09:48:29.459572+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,384.08,336.63,1.5,Bear,-0.4192,0.62,4746.3,0.0475,paper,PAPER-20260319094829
2026-03-19T09:48:33.239532+05:30,WIPRO,NSE,SELL,26,0,MIS,200.44,175.08,1.5,Bear,-0.4555,0.62,4947.8,0.0495,paper,PAPER-20260319094833
2026-03-19T09:48:36.763052+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2331.69,2012.47,1.5,Bear,-0.4109,0.62,4408.0,0.0441,paper,PAPER-20260319094836
2026-03-19T09:48:46.087106+05:30,BPCL,NSE,SELL,17,0,MIS,321.09,251.11,1.5,Bear,-0.5511,0.62,4982.7,0.0498,paper,PAPER-20260319094846
2026-03-19T09:48:52.038336+05:30,TRENT,NSE,SELL,1,0,MIS,3778.57,3202.89,1.5,Bear,-0.4736,0.62,3548.3,0.0355,paper,PAPER-20260319094852
2026-03-19T09:48:55.291904+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1849.57,1593.64,1.5,Bear,-0.4295,0.62,3494.4,0.0349,paper,PAPER-20260319094855
2026-03-19T09:54:04.710079+05:30,HDFCBANK,NSE,SELL,6,0,MIS,849.44,726.71,1.5,Bear,-0.4885,0.75,4802.1,0.048,paper,PAPER-20260319095404
2026-03-19T09:54:06.250496+05:30,INFY,NSE,SELL,4,0,MIS,1305.34,1142.49,1.5,Bear,-0.4794,0.62,4960.8,0.0496,paper,PAPER-20260319095406
2026-03-19T09:54:08.425803+05:30,ITC,NSE,SELL,16,0,MIS,311.26,283.48,1.5,Bear,-0.5612,0.75,4802.4,0.048,paper,PAPER-20260319095408
2026-03-19T09:54:14.391878+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,910.01,762.98,1.5,Bear,-0.4037,0.62,4256.0,0.0426,paper,PAPER-20260319095414
2026-03-19T09:54:15.432651+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2201.1,1953.6,1.5,Bear,-0.4377,0.75,4204.2,0.042,paper,PAPER-20260319095415
2026-03-19T09:54:17.536546+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,383.24,335.51,1.5,Bear,-0.4055,0.62,4733.95,0.0473,paper,PAPER-20260319095417
2026-03-19T09:54:22.137044+05:30,WIPRO,NSE,SELL,26,0,MIS,200.51,175.11,1.5,Bear,-0.4553,0.62,4949.1,0.0495,paper,PAPER-20260319095422
2026-03-19T09:54:26.691045+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2324.63,2004.06,1.5,Bear,-0.4127,0.62,4392.8,0.0439,paper,PAPER-20260319095426
2026-03-19T09:54:35.466095+05:30,BPCL,NSE,SELL,17,0,MIS,321.69,251.71,1.5,Bear,-0.5498,0.62,4992.9,0.0499,paper,PAPER-20260319095435
2026-03-19T09:54:41.213440+05:30,TRENT,NSE,SELL,1,0,MIS,3775.16,3198.76,1.5,Bear,-0.4744,0.62,3544.6,0.0354,paper,PAPER-20260319095441
2026-03-19T09:54:45.041548+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1849.91,1593.88,1.5,Bear,-0.4294,0.62,3495.0,0.035,paper,PAPER-20260319095445
2026-03-19T09:59:56.567087+05:30,HDFCBANK,NSE,SELL,6,0,MIS,850.04,727.31,1.5,Bear,-0.4886,0.75,4805.7,0.0481,paper,PAPER-20260319095956
2026-03-19T09:59:57.355864+05:30,INFY,NSE,SELL,4,0,MIS,1304.54,1141.69,1.5,Bear,-0.4799,0.62,4957.6,0.0496,paper,PAPER-20260319095957
2026-03-19T09:59:59.573014+05:30,ITC,NSE,SELL,16,0,MIS,311.56,283.78,1.5,Bear,-0.5603,0.75,4807.2,0.0481,paper,PAPER-20260319095959
2026-03-19T10:00:02.795542+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,906.78,758.46,1.5,Bear,-0.4255,0.62,4237.25,0.0424,paper,PAPER-20260319100002
2026-03-19T10:00:03.646100+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2198.66,1950.01,1.5,Bear,-0.4397,0.75,4198.4,0.042,paper,PAPER-20260319100003
2026-03-19T10:00:05.550101+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,383.63,335.81,1.5,Bear,-0.4052,0.62,4738.5,0.0474,paper,PAPER-20260319100005
2026-03-19T10:00:10.410340+05:30,WIPRO,NSE,SELL,26,0,MIS,200.42,174.99,1.5,Bear,-0.4556,0.62,4946.5,0.0495,paper,PAPER-20260319100010
2026-03-19T10:00:15.721969+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2329.73,2009.16,1.5,Bear,-0.4115,0.62,4403.0,0.044,paper,PAPER-20260319100015
2026-03-19T10:00:24.752958+05:30,BPCL,NSE,SELL,17,0,MIS,321.79,251.81,1.5,Bear,-0.5496,0.62,4994.6,0.0499,paper,PAPER-20260319100024
2026-03-19T10:00:30.864171+05:30,TRENT,NSE,SELL,1,0,MIS,3772.13,3194.31,1.5,Bear,-0.4751,0.62,3541.0,0.0354,paper,PAPER-20260319100030
2026-03-19T10:00:34.315323+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1848.46,1591.56,1.5,Bear,-0.4298,0.62,3491.4,0.0349,paper,PAPER-20260319100034
2026-03-19T10:05:44.195251+05:30,HDFCBANK,NSE,SELL,6,0,MIS,852.84,730.11,1.5,Bear,-0.4891,0.75,4822.5,0.0482,paper,PAPER-20260319100544
2026-03-19T10:05:44.935887+05:30,INFY,NSE,SELL,4,0,MIS,1305.24,1142.39,1.5,Bear,-0.4795,0.62,4960.4,0.0496,paper,PAPER-20260319100544
2026-03-19T10:05:47.062342+05:30,ITC,NSE,SELL,16,0,MIS,312.11,284.33,1.5,Bear,-0.5241,0.75,4816.0,0.0482,paper,PAPER-20260319100547
2026-03-19T10:05:50.151415+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,908.98,760.66,1.5,Bear,-0.4049,0.62,4248.25,0.0425,paper,PAPER-20260319100550
2026-03-19T10:05:51.061060+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2200.26,1951.61,1.5,Bear,-0.4386,0.75,4201.6,0.042,paper,PAPER-20260319100551
2026-03-19T10:05:52.917382+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,384.03,336.21,1.5,Bear,-0.4194,0.62,4743.7,0.0474,paper,PAPER-20260319100552
2026-03-19T10:05:57.399699+05:30,WIPRO,NSE,SELL,26,0,MIS,200.4,174.97,1.5,Bear,-0.4557,0.62,4945.98,0.0495,paper,PAPER-20260319100557
2026-03-19T10:06:02.534474+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2329.03,2008.46,1.5,Bear,-0.4117,0.62,4401.6,0.044,paper,PAPER-20260319100602
2026-03-19T10:06:11.873390+05:30,BPCL,NSE,SELL,17,0,MIS,320.69,250.71,1.5,Bear,-0.5518,0.62,4975.9,0.0498,paper,PAPER-20260319100611
2026-03-19T10:06:18.363058+05:30,TRENT,NSE,SELL,1,0,MIS,3769.53,3191.71,1.5,Bear,-0.4756,0.62,3538.4,0.0354,paper,PAPER-20260319100618
2026-03-19T10:06:21.859534+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1848.76,1591.86,1.5,Bear,-0.4298,0.62,3492.0,0.0349,paper,PAPER-20260319100621
2026-03-19T10:11:31.699496+05:30,HDFCBANK,NSE,SELL,6,0,MIS,849.74,727.01,1.5,Bear,-0.4886,0.75,4803.9,0.048,paper,PAPER-20260319101131
2026-03-19T10:11:32.421806+05:30,INFY,NSE,SELL,4,0,MIS,1303.34,1140.49,1.5,Bear,-0.4805,0.62,4952.8,0.0495,paper,PAPER-20260319101132
2026-03-19T10:11:34.681216+05:30,ITC,NSE,SELL,16,0,MIS,311.31,283.53,1.5,Bear,-0.5611,0.75,4803.2,0.048,paper,PAPER-20260319101134
2026-03-19T10:11:38.068555+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,906.68,758.36,1.5,Bear,-0.4255,0.62,4236.75,0.0424,paper,PAPER-20260319101138
2026-03-19T10:11:38.967233+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2199.46,1950.81,1.5,Bear,-0.4391,0.75,4200.0,0.042,paper,PAPER-20260319101138
2026-03-19T10:11:40.867424+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,383.73,335.91,1.5,Bear,-0.4197,0.62,4739.8,0.0474,paper,PAPER-20260319101140
2026-03-19T10:11:46.157290+05:30,WIPRO,NSE,SELL,26,0,MIS,200.39,174.96,1.5,Bear,-0.4557,0.62,4945.72,0.0495,paper,PAPER-20260319101146
2026-03-19T10:11:50.617676+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2327.83,2007.26,1.5,Bear,-0.412,0.62,4399.2,0.044,paper,PAPER-20260319101150
2026-03-19T10:11:58.927699+05:30,BPCL,NSE,SELL,17,0,MIS,319.04,249.06,1.5,Bear,-0.6126,0.75,4947.85,0.0495,paper,PAPER-20260319101158
2026-03-19T10:12:04.905489+05:30,TRENT,NSE,SELL,1,0,MIS,3771.56,3192.66,1.5,Bear,-0.4753,0.62,3540.0,0.0354,paper,PAPER-20260319101204
2026-03-19T10:12:08.378926+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1847.57,1590.64,1.5,Bear,-0.43,0.62,3489.6,0.0349,paper,PAPER-20260319101208
2026-03-19T10:17:19.180043+05:30,HDFCBANK,NSE,SELL,6,0,MIS,849.49,726.76,1.5,Bear,-0.4885,0.75,4802.4,0.048,paper,PAPER-20260319101719
2026-03-19T10:17:20.119383+05:30,INFY,NSE,SELL,4,0,MIS,1302.87,1139.69,1.5,Bear,-0.4808,0.62,4950.4,0.0495,paper,PAPER-20260319101720
2026-03-19T10:17:22.751976+05:30,ITC,NSE,SELL,16,0,MIS,311.01,283.23,1.5,Bear,-0.562,0.75,4798.4,0.048,paper,PAPER-20260319101722
2026-03-19T10:17:26.286642+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,904.76,755.73,1.5,Bear,-0.427,0.62,4225.75,0.0423,paper,PAPER-20260319101726
2026-03-19T10:17:27.276111+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2197.46,1948.81,1.5,Bear,-0.4404,0.75,4196.0,0.042,paper,PAPER-20260319101727
2026-03-19T10:17:28.950156+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,382.89,335.04,1.5,Bear,-0.4058,0.62,4728.75,0.0473,paper,PAPER-20260319101728
2026-03-19T10:17:32.466280+05:30,WIPRO,NSE,SELL,26,0,MIS,200.3,174.82,1.5,Bear,-0.4561,0.62,4942.86,0.0494,paper,PAPER-20260319101732
2026-03-19T10:17:36.170264+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2326.43,2005.86,1.5,Bear,-0.4123,0.62,4396.4,0.044,paper,PAPER-20260319101736
2026-03-19T10:17:46.967606+05:30,BPCL,NSE,SELL,17,0,MIS,318.39,248.41,1.5,Bear,-0.6136,0.75,4936.8,0.0494,paper,PAPER-20260319101746
2026-03-19T10:17:52.890735+05:30,TRENT,NSE,SELL,1,0,MIS,3764.3,3185.05,1.5,Bear,-0.4767,0.62,3532.6,0.0353,paper,PAPER-20260319101752
2026-03-19T10:17:55.697216+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1846.24,1588.64,1.5,Bear,-0.4304,0.62,3486.4,0.0349,paper,PAPER-20260319101755
2026-03-19T10:17:56.435850+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1102.17,964.99,1.5,Bear,-0.4311,0.75,4189.2,0.0419,paper,PAPER-20260319101756
2026-03-19T10:23:05.623414+05:30,HDFCBANK,NSE,SELL,6,0,MIS,850.44,727.71,1.5,Bear,-0.4887,0.75,4808.1,0.0481,paper,PAPER-20260319102305
2026-03-19T10:23:06.554527+05:30,INFY,NSE,SELL,4,0,MIS,1305.77,1142.59,1.5,Bear,-0.4793,0.62,4962.0,0.0496,paper,PAPER-20260319102306
2026-03-19T10:23:09.038902+05:30,ITC,NSE,SELL,16,0,MIS,311.74,283.89,1.5,Bear,-0.5597,0.75,4809.6,0.0481,paper,PAPER-20260319102309
2026-03-19T10:23:12.452986+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,906.56,757.53,1.5,Bear,-0.4258,0.62,4234.75,0.0423,paper,PAPER-20260319102312
2026-03-19T10:23:13.272610+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2199.76,1951.11,1.5,Bear,-0.4389,0.75,4200.6,0.042,paper,PAPER-20260319102313
2026-03-19T10:23:14.706657+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,383.95,335.95,1.5,Bear,-0.4196,0.62,4741.75,0.0474,paper,PAPER-20260319102314
2026-03-19T10:23:18.190520+05:30,WIPRO,NSE,SELL,26,0,MIS,200.68,175.2,1.5,Bear,-0.4548,0.62,4952.74,0.0495,paper,PAPER-20260319102318
2026-03-19T10:23:21.667608+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2330.83,2010.26,1.5,Bear,-0.4113,0.62,4405.2,0.0441,paper,PAPER-20260319102321
2026-03-19T10:23:31.286938+05:30,BPCL,NSE,SELL,17,0,MIS,318.99,249.01,1.5,Bear,-0.6126,0.75,4947.0,0.0495,paper,PAPER-20260319102331
2026-03-19T10:23:36.581192+05:30,TRENT,NSE,SELL,1,0,MIS,3770.49,3190.52,1.5,Bear,-0.4756,0.62,3538.5,0.0354,paper,PAPER-20260319102336
2026-03-19T10:23:39.334919+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1846.23,1588.41,1.5,Bear,-0.4304,0.62,3486.2,0.0349,paper,PAPER-20260319102339
2026-03-19T10:28:48.436986+05:30,HDFCBANK,NSE,SELL,6,0,MIS,854.39,731.66,1.5,Bear,-0.4893,0.75,4831.8,0.0483,paper,PAPER-20260319102848
2026-03-19T10:28:49.161872+05:30,INFY,NSE,SELL,4,0,MIS,1304.27,1141.09,1.5,Bear,-0.4801,0.62,4956.0,0.0496,paper,PAPER-20260319102849
2026-03-19T10:28:52.414678+05:30,ITC,NSE,SELL,16,0,MIS,311.94,284.09,1.5,Bear,-0.5249,0.75,4812.8,0.0481,paper,PAPER-20260319102852
2026-03-19T10:28:55.852364+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,908.51,759.48,1.5,Bear,-0.4055,0.62,4244.5,0.0424,paper,PAPER-20260319102855
2026-03-19T10:28:56.757270+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2204.36,1955.71,1.5,Bear,-0.4357,0.75,4209.8,0.0421,paper,PAPER-20260319102856
2026-03-19T10:28:58.528149+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,384.7,336.7,1.5,Bear,-0.4188,0.62,4751.5,0.0475,paper,PAPER-20260319102858
2026-03-19T10:29:03.232179+05:30,WIPRO,NSE,SELL,26,0,MIS,200.53,175.05,1.5,Bear,-0.4553,0.62,4948.84,0.0495,paper,PAPER-20260319102903
2026-03-19T10:29:06.878942+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2332.23,2011.66,1.5,Bear,-0.4109,0.62,4408.0,0.0441,paper,PAPER-20260319102906
2026-03-19T10:29:17.166246+05:30,BPCL,NSE,SELL,17,0,MIS,319.94,249.96,1.5,Bear,-0.5532,0.62,4963.15,0.0496,paper,PAPER-20260319102917
2026-03-19T10:29:22.964195+05:30,TRENT,NSE,SELL,1,0,MIS,3771.99,3192.02,1.5,Bear,-0.4753,0.62,3540.0,0.0354,paper,PAPER-20260319102922
2026-03-19T10:29:25.839885+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1849.16,1591.26,1.5,Bear,-0.4298,0.62,3492.0,0.0349,paper,PAPER-20260319102925
2026-03-19T10:34:36.018223+05:30,HDFCBANK,NSE,SELL,6,0,MIS,852.99,730.26,1.5,Bear,-0.4892,0.75,4823.4,0.0482,paper,PAPER-20260319103436
2026-03-19T10:34:36.756341+05:30,INFY,NSE,SELL,4,0,MIS,1302.07,1138.89,1.5,Bear,-0.4812,0.62,4947.2,0.0495,paper,PAPER-20260319103436
